Timestamp,SystemTPS,LeaderId
1777324001440,29933.00,0
1777324001466,29936.00,0
1777324001493,29936.00,0
1777324001524,30000.00,0
1777324001572,29933.00,0
1777324001599,29870.00,0
1777324001625,29940.00,0
1777324001673,29873.00,0
1777324001700,29940.00,0
1777324001726,29953.00,0
1777324001751,29953.00,0
1777324001799,29940.00,0
1777324001825,29933.00,0
1777324001851,29885.00,0
1777324001899,29898.00,0
1777324001928,29848.00,0
1777324001954,29831.00,0
1777324002002,29818.00,0
1777324002029,29882.00,0
1777324002055,29997.00,0
1777324002103,29930.00,0
1777324002132,29917.00,0
1777324002165,29930.00,0
1777324002191,29984.00,0
1777324002218,29984.00,0
1777324002265,29929.00,0
1777324002292,29996.00,0
1777324002318,29996.00,0
1777324002366,29996.00,0
1777324002393,29983.00,0
1777324002421,30009.00,0
1777324002448,30021.00,0
1777324002497,30009.00,0
1777324002525,29942.00,0
1777324002556,29996.00,0
1777324002589,30009.00,0
1777324002616,30009.00,0
1777324002665,29917.00,0
1777324002692,29984.00,0
1777324002721,30010.00,0
1777324002747,30010.00,0
1777324002795,29930.00,0
1777324002825,29997.00,0
1777324002947,29744.00,0
1777324003037,29120.00,0
1777324003064,29171.00,0
1777324003090,29173.00,0
1777324003116,29184.00,0
1777324003142,29197.00,0
1777324003168,29210.00,0
1777324003216,29410.00,0
1777324003242,29490.00,0
1777324003268,29536.00,0
1777324003316,29523.00,0
1777324003344,29536.00,0
1777324003372,29536.00,0
1777324003422,29523.00,0
1777324003450,29386.00,0
1777324003477,29453.00,0
1777324003504,29453.00,0
1777324003553,29466.00,0
1777324003581,29479.00,0
1777324003606,29456.00,0
1777324003660,29469.00,0
1777324003689,29269.00,0
1777324003720,29336.00,0
1777324003749,29336.00,0
1777324003777,29336.00,0
1777324003806,29336.00,0
1777324003840,29336.00,0
1777324003868,29375.00,0
1777324003957,29349.00,0
1777324003979,29362.00,0
1777324004001,29375.00,0
1777324004045,29362.00,0
1777324004068,29247.00,0
1777324004112,29254.00,0
1777324004136,29254.00,0
1777324004179,29187.00,0
1777324004203,29254.00,0
1777324004246,29267.00,0
1777324004270,29264.00,0
1777324004293,29253.00,0
1777324004337,29266.00,0
1777324004361,29266.00,0
1777324004405,29253.00,0
1777324004428,29240.00,0
1777324004472,29253.00,0
1777324004495,29253.00,0
1777324004539,29133.00,0
1777324004563,29200.00,0
1777324004608,29213.00,0
1777324004632,29213.00,0
1777324004676,29200.00,0
1777324004700,29247.00,0
1777324004745,29244.00,0
1777324004768,29310.00,0
1777324004814,29244.00,0
1777324004838,29244.00,0
1777324004862,29311.00,0
1777324004906,29262.00,0
1777324004930,29211.00,0
1777324004974,29198.00,0
1777324004998,29185.00,0
1777324005043,29198.00,0
1777324005068,29185.00,0
1777324005092,29185.00,0
1777324005137,29242.00,0
1777324005161,29255.00,0
1777324005206,29191.00,0
1777324005230,29242.00,0
1777324005275,29242.00,0
1777324005303,29204.00,0
1777324005327,29201.00,0
1777324005372,29248.00,0
1777324005396,29235.00,0
1777324005441,29248.00,0
1777324005465,29261.00,0
1777324005490,29248.00,0
1777324005535,29270.00,0
1777324005559,29222.00,0
1777324005604,29209.00,0
1777324005628,29209.00,0
1777324005673,29142.00,0
1777324005699,29196.00,0
1777324005725,29196.00,0
1777324005771,29130.00,0
1777324005796,29197.00,0
1777324005820,29210.00,0
1777324005865,29210.00,0
1777324005890,29210.00,0
1777324005935,29197.00,0
1777324005959,29184.00,0
1777324006004,29191.00,0
1777324006029,29191.00,0
1777324006053,29178.00,0
1777324006098,29124.00,0
1777324006123,29189.00,0
1777324006168,29140.00,0
1777324006192,29200.00,0
1777324006238,29200.00,0
1777324006262,29187.00,0
1777324006288,29213.00,0
1777324006334,29200.00,0
1777324006359,29187.00,0
1777324006384,29235.00,0
1777324006429,29276.00,0
1777324006455,29289.00,0
1777324006501,29251.00,0
1777324006526,29276.00,0
1777324006551,29289.00,0
1777324006597,29228.00,0
1777324006622,29246.00,0
1777324006668,29259.00,0
1777324006693,29259.00,0
1777324006719,29246.00,0
1777324006764,29192.00,0
1777324006789,29262.00,0
1777324006814,29216.00,0
1777324006861,29152.00,0
1777324006887,29203.00,0
1777324006912,29216.00,0
1777324006964,29136.00,0
1777324006991,29203.00,0
1777324007017,29190.00,0
1777324007065,29136.00,0
1777324007092,29203.00,0
1777324007118,29216.00,0
1777324007165,29203.00,0
1777324007199,29123.00,0
1777324007224,29066.00,0
1777324007251,29076.00,0
1777324007298,29022.00,0
1777324007324,29022.00,0
1777324007351,29076.00,0
1777324007397,29038.00,0
1777324007424,29152.00,0
1777324007450,29206.00,0
1777324007476,29206.00,0
1777324007543,29206.00,0
1777324007570,29139.00,0
1777324007599,29126.00,0
1777324007626,29139.00,0
1777324007652,29260.00,0
1777324007678,29263.00,0
1777324007725,29240.00,0
1777324007752,29236.00,0
1777324007779,29263.00,0
1777324007825,29263.00,0
1777324007852,29219.00,0
1777324007878,29303.00,0
1777324007926,29383.00,0
1777324007953,29409.00,0
1777324007980,29444.00,0
1777324008006,29524.00,0
1777324008058,29821.00,0
1777324008095,30067.00,0
