Timestamp,SystemTPS,LeaderId
1777321221454,29793.00,1
1777321221498,29618.00,1
1777321221544,29673.00,1
1777321221585,29618.00,1
1777321221625,29695.00,1
1777321221670,29673.00,1
1777321221716,29689.00,1
1777321221760,29744.00,1
1777321221804,29634.00,1
1777321221848,29799.00,1
1777321221900,29704.00,1
1777321221946,29872.00,1
1777321221990,29772.00,1
1777321222036,29927.00,1
1777321222081,29817.00,1
1777321222125,29769.00,1
1777321222170,29646.00,1
1777321222216,29769.00,1
1777321222261,29641.00,1
1777321222321,29701.00,1
1777321222371,30069.00,1
1777321222415,30139.00,1
1777321222460,29974.00,1
1777321222508,29974.00,1
1777321222555,30042.00,1
1777321222603,30191.00,1
1777321222647,30042.00,1
1777321222691,30097.00,1
1777321222741,30012.00,1
1777321222787,30039.00,1
1777321222833,30039.00,1
1777321222876,30119.00,1
1777321222916,30094.00,1
1777321222965,30201.00,1
1777321223008,30161.00,1
1777321223053,30106.00,1
1777321223100,30091.00,1
1777321223142,30201.00,1
1777321223184,30084.00,1
1777321223229,30234.00,1
1777321223272,30084.00,1
1777321223317,30139.00,1
1777321223370,30029.00,1
1777321223412,30111.00,1
1777321223457,30096.00,1
1777321223501,30166.00,1
1777321223547,30056.00,1
1777321223596,30159.00,1
1777321223640,30159.00,1
1777321223684,30104.00,1
1777321223731,30089.00,1
1777321223771,30199.00,1
1777321223814,30075.00,1
1777321223859,30225.00,1
1777321223903,30115.00,1
1777321223943,30134.00,1
1777321224002,30060.00,1
1777321224045,30102.00,1
1777321224089,30205.00,1
1777321224134,30315.00,1
1777321224177,30186.00,1
1777321224223,30192.00,1
1777321224267,30200.00,1
1777321224310,30192.00,1
1777321224354,30082.00,1
1777321224394,30160.00,1
1777321224437,30119.00,1
1777321224485,30269.00,1
1777321224529,30149.00,1
1777321224573,30204.00,1
1777321224633,30149.00,1
1777321224678,30078.00,1
1777321224725,30118.00,1
1777321224770,30143.00,1
1777321224810,30183.00,1
1777321224852,30199.00,1
1777321224894,30144.00,1
1777321224934,30264.00,1
1777321224978,30219.00,1
1777321225021,30144.00,1
1777321225064,30116.00,1
1777321225105,30061.00,1
1777321225148,30181.00,1
1777321225276,29776.00,1
1777321225301,29665.00,1
1777321225329,29680.00,1
1777321225357,29735.00,1
1777321225385,29800.00,1
1777321225435,29825.00,1
1777321225465,29760.00,1
1777321225494,29797.00,1
1777321225523,29827.00,1
1777321225573,29797.00,1
1777321225603,29786.00,1
1777321225633,29677.00,1
1777321225663,29677.00,1
1777321225693,29738.00,1
1777321225724,29773.00,1
1777321225754,29793.00,1
1777321225806,29828.00,1
1777321225838,29678.00,1
1777321225869,29678.00,1
1777321225900,29742.00,1
1777321225933,29809.00,1
1777321225965,29715.00,1
1777321225996,29831.00,1
1777321226028,29840.00,1
1777321226059,29864.00,1
1777321226092,29864.00,1
1777321226125,29900.00,1
1777321226157,29841.00,1
1777321226189,29867.00,1
1777321226222,29930.00,1
1777321226256,29841.00,1
1777321226290,29812.00,1
1777321226323,29812.00,1
1777321226356,29779.00,1
1777321226391,29849.00,1
1777321226423,29795.00,1
1777321226457,29834.00,1
1777321226491,29889.00,1
1777321226524,29794.00,1
1777321226558,29818.00,1
1777321226592,29857.00,1
1777321226626,29857.00,1
1777321226661,29818.00,1
1777321226695,29873.00,1
1777321226730,29873.00,1
1777321226764,29924.00,1
1777321226799,29769.00,1
1777321226833,29769.00,1
1777321226867,29824.00,1
1777321226903,29924.00,1
1777321226939,29829.00,1
1777321226975,29818.00,1
1777321227010,29660.00,1
1777321227051,29752.00,1
1777321227086,29913.00,1
1777321227121,29913.00,1
1777321227157,29875.00,1
1777321227193,29707.00,1
1777321227229,29770.00,1
1777321227268,29867.00,1
1777321227307,29895.00,1
1777321227345,29722.00,1
1777321227382,29634.00,1
1777321227422,29826.00,1
1777321227461,29761.00,1
1777321227499,29666.00,1
1777321227536,29786.00,1
1777321227574,29746.00,1
1777321227612,29804.00,1
1777321227654,29834.00,1
1777321227693,29964.00,1
1777321227732,29914.00,1
1777321227769,29859.00,1
1777321227815,29867.00,1
1777321227856,29747.00,1
1777321227900,29798.00,1
1777321227942,29867.00,1
